,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,salary
23750,46,2,186172,2,13,2,9,0,4,1,40,38,1
10156,38,2,111499,0,9,2,11,0,4,1,99,38,0
14778,23,2,313573,2,13,4,11,3,2,0,25,38,0
11793,64,1,164876,0,9,0,13,4,4,1,20,38,0
29840,45,2,178416,4,11,0,5,1,4,0,40,38,0
29646,51,1,108435,3,14,2,9,0,4,1,80,38,1
28490,64,2,210082,0,9,6,0,1,4,0,40,38,0
465,25,2,181054,2,13,4,11,1,4,0,40,38,0
21092,36,4,175769,9,15,2,2,0,4,1,60,38,1
362,19,2,232392,0,9,4,7,2,4,0,40,38,0
1940,30,2,203277,0,9,2,10,0,4,1,60,38,0
18625,65,2,85787,8,4,2,2,0,4,1,40,38,0
22421,56,4,403072,1,10,2,2,0,4,1,50,38,0
230,41,2,112763,9,15,2,9,5,4,0,40,38,0
9630,44,2,44006,4,11,0,13,1,4,1,40,38,0
3647,67,4,124470,0,9,2,4,0,4,1,60,38,0
3584,53,1,549341,2,13,2,9,0,2,1,35,38,1
9688,31,2,129761,0,9,4,3,4,4,0,40,38,0
15892,51,4,205100,0,9,2,3,5,4,0,40,38,0
1552,25,2,28520,0,9,4,7,1,4,0,40,38,0
29449,52,1,175339,2,13,2,10,0,4,1,40,38,1
5268,60,4,282660,8,4,2,2,0,4,1,40,38,0
6428,54,3,124963,2,13,2,3,0,4,1,40,38,1
11223,69,2,177374,0,9,6,0,4,4,0,12,38,0
14625,39,2,314007,4,11,2,12,0,4,1,40,38,0
20715,19,2,69182,1,10,4,7,3,4,0,27,38,0
19641,35,2,172571,2,13,2,9,0,4,1,50,38,1
9847,22,2,255252,0,9,4,2,3,4,1,40,38,0
17356,20,2,215495,1,10,4,0,3,4,0,40,25,0
22283,90,4,82628,0,9,4,3,1,4,1,12,38,0
5634,44,2,45093,0,9,2,4,0,4,1,70,38,0
2635,47,1,148995,0,9,2,10,0,4,1,60,38,0
3356,43,2,245842,0,9,2,6,0,4,1,44,25,0
9834,36,0,184556,2,13,2,3,5,4,0,40,38,0
16449,22,2,238917,14,2,4,6,1,4,1,24,25,0
27763,35,4,241998,2,13,2,2,0,4,1,45,38,1
16853,71,4,172046,8,4,2,4,0,4,1,50,38,0
3760,34,2,94235,2,13,4,2,4,4,1,40,38,0
2494,40,1,50442,1,10,4,0,4,0,0,35,38,0
17577,39,2,24106,1,10,2,11,0,4,1,40,29,0
23459,21,2,313873,13,3,4,5,1,4,1,40,25,0
2938,39,2,208778,0,9,2,6,5,4,0,40,38,0
13885,39,3,336226,0,9,2,3,0,4,1,60,38,0
25890,21,4,236769,8,4,4,2,1,4,1,40,38,0
3933,49,4,200471,0,9,2,2,0,4,1,40,38,0
21191,54,2,202415,0,9,2,2,0,4,1,40,38,0
5293,24,2,248533,1,10,4,11,2,2,0,40,38,0
12443,41,2,253060,9,15,2,11,0,4,1,50,38,1
14339,61,2,115023,1,10,2,9,0,4,1,50,38,0
4701,18,2,120283,11,8,4,11,3,4,0,24,38,0
11370,36,2,81896,2,13,4,9,1,4,0,45,38,0
23708,23,1,254127,2,13,4,9,2,4,0,50,38,0
24666,41,2,207375,0,9,4,11,1,4,0,50,38,0
24035,24,2,235071,5,7,2,2,0,4,1,50,38,0
15446,20,5,39478,1,10,4,3,3,4,1,54,38,0
8221,65,2,196174,7,6,0,5,1,4,0,28,38,0
18253,26,1,220656,2,13,4,9,3,2,1,38,8,0
30125,57,1,110417,0,9,2,2,0,4,1,40,38,0
19386,30,2,154882,9,15,6,7,1,4,1,35,38,0
16164,44,2,317535,14,2,2,10,2,4,1,40,25,0
25012,37,5,29145,2,13,2,3,0,4,1,50,38,1
7667,20,2,172232,0,9,4,0,3,4,1,48,38,0
9297,32,2,229732,2,13,2,11,0,4,1,45,38,1
8357,44,2,174283,0,9,2,2,0,4,1,40,38,0
26720,41,2,104334,1,10,2,11,0,4,1,50,38,0
18710,22,2,317528,1,10,4,11,3,4,1,34,38,0
16380,37,2,126675,1,10,2,3,0,4,1,57,38,0
30152,32,2,34066,7,6,2,5,0,0,1,40,38,0
23806,57,4,165922,0,9,2,2,0,4,1,50,38,0
21601,39,2,284166,2,13,2,9,0,4,1,50,38,1
12105,25,2,195994,14,2,4,8,1,4,0,40,12,0
8474,27,2,119170,5,7,4,3,4,4,0,45,38,0
22298,54,2,115602,0,9,2,7,5,2,0,40,38,0
11511,35,2,205338,0,9,2,2,0,4,1,40,38,0
13615,54,2,284952,7,6,5,11,4,4,0,43,21,0
24932,17,2,220562,10,5,4,11,2,3,0,32,25,0
12378,42,2,259757,2,13,0,9,4,4,1,50,38,0
7302,28,2,142764,0,9,4,6,1,4,1,48,38,0
6377,43,5,134782,6,12,3,7,4,4,0,30,38,0
24655,41,1,213154,1,10,2,0,5,2,0,40,38,0
13298,34,2,66309,0,9,2,2,0,4,1,35,38,0
13320,62,4,71467,2,13,2,2,0,4,1,55,38,1
20187,34,2,226385,3,14,0,3,4,2,0,40,38,0
162,27,2,253814,0,9,3,11,4,4,0,25,38,0
15911,29,2,277342,1,10,4,13,4,4,1,40,38,0
3445,41,2,119721,0,9,2,12,0,4,1,40,38,0
8926,35,2,186845,9,15,2,9,0,4,1,45,38,1
5636,64,5,211222,2,13,2,0,0,4,1,40,38,1
11299,33,0,88913,1,10,4,0,3,1,0,40,38,0
26601,53,4,101432,0,9,2,11,0,4,1,50,38,0
5687,33,2,195488,0,9,2,0,5,4,0,52,38,0
3174,39,2,257726,1,10,4,6,3,4,1,40,38,0
28723,40,4,154076,6,12,2,3,0,4,1,60,38,0
21044,24,2,448026,2,13,4,11,3,4,1,40,38,0
15659,26,2,152240,1,10,4,6,3,4,1,40,38,0
11226,27,2,183511,0,9,2,5,0,4,1,40,38,0
18359,35,2,187089,4,11,2,3,5,4,0,42,38,0
11537,24,2,461678,1,10,2,4,0,4,1,50,38,0
10671,47,1,37672,2,13,2,9,5,4,0,45,38,0
24113,44,2,113324,0,9,2,2,0,4,1,40,38,0
21966,33,2,200246,1,10,3,9,1,4,1,40,38,0
11725,47,2,193047,12,16,2,3,0,4,1,50,38,1
5410,26,2,202203,2,13,4,0,2,4,0,50,38,0
18342,50,2,177705,2,13,0,7,1,4,1,40,38,0
19536,38,2,334999,0,9,2,11,0,4,1,45,38,0
14216,57,4,103529,3,14,2,12,0,4,1,38,38,1
28775,41,2,142717,1,10,0,12,4,2,0,36,38,0
769,24,2,321435,2,13,4,3,1,4,1,50,38,0
20270,38,2,144860,0,9,2,2,0,4,1,65,38,0
10924,26,2,224426,3,14,4,3,3,4,1,38,38,0
13032,27,2,183523,1,10,2,13,0,4,1,40,38,0
24109,23,2,161478,1,10,4,7,3,1,0,23,38,0
18056,46,4,231347,1,10,5,9,1,4,1,20,38,0
8800,31,2,402361,0,9,2,2,0,4,1,40,38,0
11398,45,2,187226,6,12,2,5,0,4,1,40,38,0
29056,42,1,121012,1,10,2,3,0,4,1,45,38,0
15291,75,4,218521,1,10,3,2,1,4,1,30,38,0
2327,27,2,466224,1,10,4,11,1,2,1,40,38,0
27027,51,0,100653,0,9,0,0,1,4,0,8,38,0
18360,46,1,398986,12,16,2,9,5,4,0,52,38,0
24251,47,2,175958,9,15,2,11,0,4,1,45,38,1
5615,39,2,91711,3,14,2,3,0,4,1,40,38,1
10544,23,2,214542,1,10,4,0,3,4,1,20,38,0
5885,28,2,138283,4,11,4,7,1,4,0,40,38,0
9063,30,1,348802,0,9,2,0,0,2,1,40,38,0
11205,56,2,205735,14,2,5,6,4,4,1,40,38,0
14646,32,0,42900,9,15,2,9,0,4,1,50,38,1
7506,27,2,357348,0,9,5,7,4,4,0,50,38,0
2117,25,2,157900,1,10,5,0,4,4,0,40,38,0
14145,58,2,169611,0,9,2,0,5,4,0,40,38,0
24686,36,2,98360,0,9,2,3,0,4,1,40,38,0
18671,45,2,203653,0,9,2,0,0,2,1,40,38,0
25320,24,2,148709,0,9,4,7,1,4,0,40,38,0
12851,53,1,215990,1,10,2,7,0,4,1,35,38,0
29129,32,5,542265,0,9,4,0,1,4,0,40,38,0
26400,30,2,203488,0,9,4,2,3,4,1,50,38,0
9125,55,3,209569,0,9,0,11,4,4,0,50,38,0
638,20,2,316702,1,10,4,9,3,4,1,20,38,0
23108,65,3,66360,5,7,2,3,0,4,1,35,38,0
7015,65,1,254413,1,10,0,3,1,4,0,40,38,0
1612,53,4,196328,0,9,2,3,0,2,1,45,38,0
4841,34,2,516337,5,7,2,5,0,4,1,40,25,0
17250,20,2,238685,1,10,4,7,1,4,0,32,38,0
7727,43,2,163847,2,13,2,4,0,4,1,50,38,1
21576,71,5,26109,9,15,2,7,0,4,1,28,38,1
9954,38,2,116358,1,10,2,7,0,1,1,40,29,0
21096,31,2,196791,9,15,0,9,1,4,0,45,38,0
11892,26,2,50103,1,10,2,11,5,4,0,40,38,0
12401,26,2,67240,0,9,2,2,0,4,1,40,38,0
8488,44,4,231348,1,10,2,7,0,4,1,40,38,0
20983,57,2,61474,1,10,2,3,0,4,1,45,38,0
14594,59,1,176118,3,14,0,9,1,4,1,40,38,0
9551,24,2,329530,10,5,2,11,0,4,1,45,25,0
24418,31,2,127215,1,10,2,11,0,4,1,40,38,0
26640,74,3,231002,0,9,2,3,0,4,1,30,38,0
4754,18,2,242893,5,7,4,2,3,4,1,35,38,0
3776,50,2,144968,0,9,4,12,3,4,1,15,38,0
2487,20,2,224059,0,9,4,7,1,4,1,40,38,0
16448,22,2,304602,0,9,4,5,3,4,1,40,38,0
23297,31,5,86143,0,9,4,10,2,1,1,40,38,0
20584,19,6,43887,0,9,4,4,3,4,1,10,38,0
10215,68,2,186943,0,9,2,2,0,4,1,8,38,0
2289,52,4,242341,8,4,2,2,0,0,1,40,38,0
28022,44,2,147265,3,14,2,9,0,4,1,40,38,1
15904,40,2,179666,2,13,4,3,1,4,1,30,1,0
8832,32,2,324386,2,13,4,9,3,4,1,40,38,0
1193,44,1,34935,1,10,4,7,3,2,1,40,38,0
23383,19,3,148955,1,10,4,7,3,1,0,35,34,0
10984,34,2,581071,0,9,5,0,1,4,1,48,38,0
1625,26,2,167350,1,10,2,12,0,4,1,40,38,0
26424,26,2,192022,2,13,4,7,2,4,0,40,38,0
15730,40,2,175935,2,13,0,11,1,4,1,40,38,0
28593,35,2,220943,0,9,0,7,4,2,0,40,38,0
14217,25,2,199472,4,11,4,0,1,4,0,38,38,0
25183,32,2,118551,0,9,0,7,4,4,0,80,38,0
25066,45,5,50567,0,9,2,3,5,4,0,40,38,0
14018,31,2,158162,2,13,4,3,1,4,0,50,38,0
13518,42,4,177937,2,13,3,3,1,4,1,45,30,0
228,32,2,183916,0,9,4,7,1,4,0,34,38,0
15091,19,2,343200,1,10,4,11,3,4,0,25,38,0
18725,19,2,264390,1,10,4,0,3,4,0,40,38,0
17472,35,1,177305,1,10,2,3,0,4,1,40,38,0
1874,27,2,335764,5,7,2,11,3,2,1,35,38,0
13216,28,2,139568,5,7,4,0,1,4,1,40,38,0
6538,21,2,212661,7,6,4,0,1,4,0,39,38,0
1013,43,2,182254,1,10,0,9,4,4,0,40,38,0
7559,26,2,102264,1,10,4,2,1,4,1,40,38,0
2470,47,2,155489,0,9,2,13,0,4,1,55,38,0
25930,33,2,173858,2,13,2,0,2,1,1,40,18,0
7046,31,2,339482,0,9,2,2,0,4,1,40,38,0
28879,31,2,157886,1,10,2,7,5,4,0,40,38,0
10220,20,2,194138,5,7,4,2,3,4,1,20,38,0
12181,28,2,38309,4,11,2,0,0,4,1,40,38,0
25527,30,2,257849,8,4,2,2,0,4,1,48,38,0
3746,28,2,407672,1,10,0,2,4,4,0,40,38,0
20645,42,0,214838,0,9,2,12,0,4,1,30,38,0
13287,46,1,124071,3,14,0,3,4,4,0,65,38,0
11420,32,2,117779,0,9,4,13,3,4,0,35,38,0
11199,23,2,152328,1,10,4,3,3,4,1,40,38,0
9392,36,2,269722,3,14,2,7,0,4,1,40,38,1
15542,47,2,431245,8,4,2,2,0,4,1,40,38,0
12478,32,2,136204,3,14,5,3,1,4,1,55,38,0
5741,18,2,84253,5,7,4,7,3,4,0,24,38,0
3925,64,0,199298,8,4,6,7,4,4,0,30,32,0
11089,21,2,234108,0,9,4,11,1,4,1,40,38,0
21253,37,2,201531,0,9,2,4,0,4,1,40,38,0
28402,37,2,99357,6,12,4,7,1,4,0,30,38,0
322,56,2,101128,6,12,3,7,1,4,1,25,19,0
15890,32,2,291147,1,10,2,11,0,4,1,50,38,0
2673,24,2,155818,1,10,4,11,3,4,0,40,38,0
15947,33,1,173806,6,12,2,5,0,4,1,40,38,0
17737,19,2,136306,5,7,4,4,3,4,1,24,38,0
3096,40,2,346964,0,9,0,12,4,4,0,40,38,0
29355,34,2,102130,0,9,2,11,0,4,1,65,38,0
2655,56,2,193130,9,15,2,3,0,4,1,16,38,1
26018,35,2,139364,0,9,2,11,0,4,1,40,38,0
6993,46,2,188161,0,9,5,6,3,2,0,40,38,0
22370,48,1,273402,8,4,2,13,0,4,1,40,38,0
16327,25,2,108301,0,9,5,7,4,4,0,20,38,0
9364,26,2,252406,0,9,5,0,4,4,0,40,38,0
25329,49,2,122066,13,3,2,7,0,4,1,40,11,0
14144,62,2,122033,0,9,6,0,1,4,0,38,38,0
22704,31,2,193132,2,13,4,12,1,4,0,42,38,0
26209,34,0,284703,1,10,2,6,0,2,1,52,38,0
11861,46,2,154430,3,14,0,3,1,4,0,50,38,0
1915,47,2,304133,1,10,2,3,0,4,1,45,38,0
3138,19,2,25429,1,10,4,11,1,4,0,25,38,0
25021,22,2,243178,2,13,4,0,3,4,1,20,38,0
26895,27,1,137629,0,9,2,3,0,4,1,80,38,0
17029,39,5,179668,1,10,2,10,0,4,1,70,38,0
10162,19,2,198668,8,4,4,7,1,4,0,40,38,0
21042,52,2,104501,1,10,2,9,0,4,1,40,10,0
7432,27,2,152246,0,9,4,6,3,1,1,40,29,0
28557,18,2,39411,5,7,4,5,3,4,1,24,38,0
544,31,2,168387,2,13,2,9,0,4,1,40,1,1
24772,51,2,96609,1,10,2,2,0,4,1,40,38,0
21230,30,3,84119,2,13,4,3,3,4,1,43,38,0
15996,34,2,104509,4,11,4,9,1,4,0,20,38,0
26080,32,2,260868,2,13,2,11,0,2,1,40,38,1
27721,33,2,547886,2,13,5,3,4,2,0,40,38,0
29083,24,2,236696,0,9,2,5,3,4,1,35,38,0
24087,45,2,338105,1,10,2,2,0,1,1,40,39,0
8170,30,2,88913,1,10,5,7,4,1,0,40,38,0
6144,26,2,173927,4,11,4,9,3,3,0,60,22,0
6325,22,2,190483,1,10,0,11,3,4,0,48,19,0
2486,19,2,280071,1,10,4,6,2,4,1,50,38,0
21560,18,2,249857,1,10,4,7,3,4,1,20,38,0
9737,54,2,101890,0,9,6,11,4,4,0,40,38,0
14195,23,2,194247,1,10,4,11,1,4,1,40,38,0
2379,23,2,133985,7,6,4,2,3,2,0,40,38,0
18335,51,2,147200,0,9,4,0,1,2,0,40,38,0
17768,45,0,106910,0,9,4,13,4,1,0,40,38,0
26300,23,1,442359,2,13,4,9,1,4,0,40,38,0
24294,24,2,161638,0,9,2,6,1,4,0,40,6,0
3460,37,1,244341,1,10,4,0,4,2,0,40,38,0
305,66,2,127921,0,9,4,13,1,4,1,55,38,0
2646,53,2,196328,2,13,2,3,0,2,1,40,38,1
7509,19,2,389755,0,9,4,5,3,4,1,16,38,0
7865,79,2,333230,0,9,3,9,1,4,1,6,38,0
27267,62,2,138621,4,11,5,8,1,2,0,20,38,0
21224,35,1,329759,0,9,2,2,0,4,1,40,38,0
2275,30,2,432565,4,11,2,12,2,4,0,40,1,0
5156,36,2,176101,1,10,4,2,3,4,1,60,38,0
6806,36,2,128382,1,10,4,6,4,4,1,45,38,0
12573,25,5,143062,0,9,4,0,3,4,0,40,38,0
18089,29,4,181466,0,9,2,11,0,4,1,35,38,0
9282,28,2,96226,0,9,2,2,0,4,1,45,38,0
14296,36,2,149833,0,9,2,3,5,4,0,40,38,0
12400,37,2,67125,0,9,0,11,1,4,1,60,38,0
17309,70,4,124449,3,14,2,3,0,4,1,8,38,1
5503,38,2,239755,0,9,2,6,0,4,1,40,38,0
2040,53,2,227602,0,9,0,11,1,4,0,37,25,0
18585,50,2,183173,0,9,2,9,0,4,1,40,38,0
26454,49,2,337666,0,9,0,6,1,2,1,40,38,0
28011,44,2,150533,1,10,5,2,1,4,1,55,38,0
18292,43,2,180138,0,9,4,2,1,4,1,45,38,0
3867,25,2,171114,0,9,4,0,1,4,0,48,38,0
8112,48,2,162816,6,12,2,13,0,4,1,45,38,0
9044,36,4,285020,0,9,2,2,0,4,1,40,38,0
10771,50,2,128478,0,9,2,2,0,4,1,60,38,0
29118,27,2,91501,0,9,2,12,5,4,0,40,38,0
26842,29,2,168015,0,9,0,6,4,4,0,40,38,0
3798,29,2,205903,0,9,4,7,3,4,1,40,38,0
12008,44,2,172032,0,9,2,13,0,4,1,40,38,0
6130,18,2,214617,1,10,4,5,3,4,1,30,38,0
11096,40,1,319271,3,14,2,3,0,4,1,60,38,1
11953,26,2,77698,1,10,2,9,5,1,0,40,38,0
26218,36,2,223433,3,14,2,11,0,4,1,50,38,1
28986,29,2,112847,4,11,2,2,0,1,1,32,38,0
13145,54,5,312897,12,16,2,9,0,4,1,46,8,1
6584,42,3,277256,12,16,2,9,0,4,1,60,38,1
11696,18,2,338836,0,9,4,7,3,4,1,20,38,0
23248,46,2,121168,0,9,0,2,1,4,0,40,38,0
22017,75,3,164570,5,7,4,3,1,4,1,50,38,0
29680,45,4,31478,2,13,2,11,0,4,1,60,38,1
6057,23,2,44064,1,10,5,7,1,4,1,40,38,0
29767,48,2,175070,0,9,0,3,1,4,0,40,38,0
4961,37,2,172846,1,10,2,11,0,4,1,45,38,0
6108,33,2,209768,2,13,2,9,0,4,1,40,38,1
2874,64,0,267546,6,12,5,9,1,4,0,40,38,0
16194,28,2,115464,0,9,4,7,3,2,0,40,38,0
20441,54,2,53833,13,3,2,13,0,4,1,40,38,0
8514,21,2,175800,0,9,4,9,4,4,0,55,38,0
29132,17,2,375657,5,7,4,5,3,4,1,30,38,0
25036,36,5,196348,0,9,2,3,0,4,1,60,38,0
17326,45,2,197240,11,8,2,11,0,4,1,40,38,0
14705,42,5,167581,2,13,4,0,2,4,0,40,38,0
15761,24,2,187717,2,13,4,0,3,4,0,40,38,0
9124,47,1,285060,3,14,2,3,0,4,1,41,38,1
16470,27,2,220748,0,9,4,5,2,2,1,48,38,0
13984,23,2,368739,2,13,4,0,1,4,0,40,38,0
26443,24,2,184839,1,10,4,6,1,4,1,40,38,0
13851,63,2,268965,11,8,6,11,4,4,0,40,38,0
12397,49,1,177114,3,14,0,9,1,4,0,60,38,0
788,59,2,142182,0,9,2,7,0,4,1,40,38,0
28466,52,2,35576,0,9,6,2,1,4,1,40,38,0
17567,41,2,82161,0,9,2,13,0,4,1,40,38,0
15518,38,2,383239,7,6,2,2,0,4,1,40,38,0
13083,42,2,190290,6,12,2,9,0,4,1,40,38,0
13686,57,2,169071,0,9,0,11,4,4,0,28,38,0
19327,55,4,126117,0,9,6,11,1,4,1,40,38,0
26548,23,2,373628,2,13,4,7,3,4,0,20,38,0
17065,41,2,331651,9,15,2,3,5,4,0,50,23,0
19707,29,2,241667,3,14,4,9,1,4,0,45,38,0
27511,45,2,233799,14,2,2,6,0,4,1,40,25,0
29993,28,2,180299,0,9,2,13,0,4,1,70,38,0
24191,48,2,216093,2,13,2,5,0,4,1,40,38,1
6933,29,0,229300,2,13,4,9,1,4,1,48,38,0
9034,22,2,416165,1,10,4,11,4,4,0,32,38,0
18984,43,2,81243,2,13,0,12,1,4,1,40,38,0
17808,18,4,207438,0,9,2,7,5,4,0,40,38,0
14497,56,2,225267,0,9,2,9,0,4,1,40,38,0
164,34,2,483777,0,9,4,5,1,2,1,40,38,0
11186,21,2,104981,1,10,4,9,3,4,1,48,38,0
6874,53,2,238481,4,11,2,3,0,4,1,40,38,0
2203,53,2,156843,3,14,4,9,1,4,0,54,38,0
9485,52,2,177995,14,2,2,4,0,4,1,56,25,0
22368,25,2,220220,5,7,4,5,3,4,1,45,38,0
7346,47,2,196707,9,15,0,0,1,4,1,40,38,0
20094,30,1,183000,3,14,2,9,0,4,1,45,38,1
19718,65,2,105252,0,9,2,12,0,4,1,40,38,0
27075,59,2,96459,5,7,4,6,1,4,1,40,38,0
8719,36,2,301614,0,9,2,2,0,4,1,40,38,0
11362,29,2,142760,0,9,4,5,1,2,1,40,38,0
25725,17,2,317702,7,6,4,11,3,2,0,15,38,0
26902,29,2,222249,0,9,4,0,2,4,0,40,38,0
25309,50,4,196504,12,16,2,9,0,4,1,23,38,1
2290,54,2,240542,1,10,0,11,4,4,0,48,38,0
28037,64,2,203783,0,9,6,0,4,4,0,8,38,0
20543,41,2,22201,2,13,2,3,0,1,1,40,23,1
21328,49,2,124356,2,13,2,11,0,4,1,60,38,1
18719,25,2,253267,1,10,2,0,0,2,1,36,38,0
25211,60,0,67320,0,9,4,0,1,2,0,40,38,0
9417,59,2,453067,1,10,2,9,0,4,1,36,38,0
19425,19,2,405526,0,9,4,5,3,4,1,40,38,0
6784,17,2,95909,5,7,4,5,3,4,1,12,38,0
5477,45,4,242552,11,8,0,2,2,2,1,35,38,0
20142,33,2,162572,0,9,2,13,0,4,1,55,38,0
2754,38,2,234962,0,9,2,5,0,4,1,30,25,0
24306,21,2,118401,1,10,4,7,1,4,0,30,38,0
11085,23,2,107801,2,13,4,0,3,4,0,20,38,0
16414,21,2,189013,1,10,4,11,3,4,0,35,38,0
21024,33,2,226267,8,4,4,11,1,4,1,43,25,0
16520,23,2,103064,2,13,4,12,1,4,0,40,38,0
20150,39,2,36376,1,10,2,4,0,4,1,60,38,0
5572,33,2,382764,2,13,4,3,3,4,1,40,38,0
21172,42,2,173704,1,10,2,11,0,4,1,50,38,0
25951,54,2,35459,0,9,4,11,1,4,1,40,38,0
21670,30,2,165503,2,13,4,11,3,4,0,65,38,0
22474,37,2,128715,2,13,2,3,0,4,1,60,38,1
3214,31,2,283268,2,13,4,9,4,4,0,36,38,0
2587,31,2,169240,0,9,4,7,1,4,0,40,38,0
15148,31,2,284703,3,14,4,9,1,2,1,40,38,0
28164,31,1,48520,6,12,4,10,4,4,1,40,38,0
3879,54,2,174865,10,5,2,3,0,4,1,45,38,0
18750,51,2,141645,1,10,5,3,1,2,0,40,38,0
9654,28,1,180271,2,13,2,5,0,4,1,65,38,1
25105,37,5,24342,1,10,2,3,0,4,1,38,38,0
12978,49,3,119565,3,14,2,11,0,4,1,40,38,1
3151,50,4,363405,2,13,2,12,5,4,0,50,38,0
26355,69,2,76939,0,9,6,3,1,4,0,40,38,0
17700,25,2,190418,1,10,4,7,3,4,1,30,1,0
9642,50,4,37913,2,13,2,3,0,4,1,40,21,1
9802,31,2,188246,3,14,2,9,0,4,1,50,38,1
11624,25,2,66935,0,9,4,2,1,4,1,35,38,0
21236,21,2,185551,0,9,4,11,3,4,0,36,38,0
14092,23,2,306601,2,13,4,2,1,0,1,40,25,0
7591,65,2,115880,12,16,2,3,0,4,1,40,38,1
4049,54,2,146409,1,10,6,3,4,4,0,40,38,0
17527,26,1,337867,2,13,4,9,3,2,0,40,38,0
11842,50,2,152810,2,13,2,11,0,4,1,40,38,1
10613,43,2,208613,9,15,3,9,1,4,1,40,38,0
7557,23,2,184255,0,9,2,11,5,4,0,40,38,0
19443,32,0,145983,1,10,2,12,5,4,0,40,38,0
22035,47,2,33865,1,10,0,3,1,4,0,48,38,0
10550,41,2,193995,0,9,4,2,1,4,1,44,38,0
25342,30,2,437825,2,13,2,11,0,4,1,20,28,1
3365,31,4,181485,2,13,4,11,1,2,1,40,38,0
13633,31,2,72630,2,13,4,3,1,4,1,50,38,0
28941,48,2,197683,1,10,2,11,0,2,1,40,38,0
26487,43,0,222756,3,14,2,2,0,4,1,40,38,1
3904,32,2,261059,1,10,4,7,1,4,1,50,38,0
23589,31,2,87891,1,10,2,0,0,4,1,40,38,0
18242,31,2,94235,2,13,2,2,0,4,1,46,38,1
23352,45,2,118889,4,11,2,2,0,4,1,40,38,0
5802,27,2,104329,5,7,2,11,0,4,1,40,38,0
5088,29,2,132874,0,9,2,2,0,4,1,40,38,0
27335,36,2,188972,1,10,4,9,1,4,0,40,38,0
14036,27,0,196386,6,12,2,0,0,4,1,40,7,0
1174,67,2,171584,2,13,2,10,0,4,1,7,38,1
21088,28,2,266070,1,10,4,3,1,4,0,40,38,0
14252,51,2,108435,3,14,2,9,0,4,1,47,38,1
18569,48,2,173243,12,16,2,9,0,4,1,45,38,1
5430,29,2,283760,2,13,4,3,1,4,0,40,38,0
16740,55,1,133201,3,14,2,3,0,4,1,50,38,1
16713,44,2,172475,0,9,0,0,1,1,0,40,39,0
1903,46,2,29696,0,9,2,3,0,4,1,40,38,0
215,25,2,159732,1,10,4,0,1,4,1,42,38,0
19598,63,3,110610,7,6,2,4,0,4,1,50,38,0
9985,20,2,266525,1,10,4,9,2,2,0,20,38,0
15129,39,2,123945,0,9,2,0,5,4,0,40,38,0
18406,53,4,168539,10,5,2,4,0,4,1,70,38,0
309,55,1,98545,7,6,2,0,0,4,1,40,38,0
24130,33,2,40681,6,12,4,0,1,4,0,40,38,0
521,43,3,188436,3,14,2,3,0,4,1,45,38,1
14727,19,2,278915,11,8,4,5,3,2,0,52,38,0
20501,49,1,329144,1,10,2,10,0,4,1,44,38,0
4313,26,2,210812,1,10,0,2,1,4,1,43,38,0
20930,58,5,280519,0,9,0,7,3,2,1,40,38,0
17535,54,1,129972,4,11,2,10,0,4,1,38,38,0
23969,51,2,263836,0,9,6,5,1,4,1,30,38,0
1152,28,4,218555,1,10,4,13,1,4,1,40,38,0
25655,71,2,55965,8,4,6,13,1,4,1,10,38,0
27872,17,2,116626,5,7,4,5,3,4,1,18,38,0
7289,18,2,39222,5,7,4,7,3,4,1,40,38,0
24539,49,2,107682,1,10,0,0,1,4,0,38,38,0
11972,52,3,49069,1,10,2,0,5,4,0,40,38,0
20117,41,2,177305,6,12,2,2,0,4,1,60,38,0
4490,17,2,57324,7,6,4,7,3,4,1,30,38,0
29711,37,2,180342,2,13,4,11,1,4,1,45,38,0
26129,18,2,434430,0,9,4,9,1,4,1,30,38,0
4606,33,0,348491,1,10,2,3,5,2,0,40,38,0
27922,28,2,496526,0,9,4,0,1,4,0,40,38,0
24721,53,1,124094,0,9,2,2,0,4,1,35,38,0
23827,32,2,183304,4,11,2,13,0,4,1,99,38,0
10026,35,2,275522,8,4,6,7,4,4,0,80,38,0
24379,55,4,170350,0,9,0,7,2,4,0,40,38,0
21951,40,2,199599,7,6,2,3,0,4,1,40,38,0
19957,25,4,113948,4,11,2,7,5,4,0,45,38,0
8204,48,2,355978,3,14,2,3,0,4,1,40,38,1
514,30,2,152453,5,7,2,7,0,4,1,40,25,0
27400,44,2,197344,0,9,4,5,1,4,1,50,38,0
2009,47,4,77102,3,14,0,9,1,4,1,40,38,0
26783,25,2,198587,1,10,4,12,1,2,0,50,38,0
14227,25,2,122756,5,7,5,6,1,2,1,35,38,0
2756,55,2,189528,8,4,2,2,0,4,1,60,38,0
14604,35,2,81232,2,13,2,11,0,4,1,50,38,1
1024,33,2,35378,2,13,2,11,5,4,0,45,38,0
27587,38,2,240467,3,14,4,3,4,2,0,35,38,0
20060,57,1,190748,1,10,0,3,4,4,0,35,38,0
19600,22,2,219042,7,6,4,6,4,4,1,40,38,0
8132,90,2,87372,9,15,2,9,0,4,1,72,38,1
24045,53,2,53812,1,10,6,3,1,4,0,54,38,0
12613,30,2,154120,2,13,4,11,1,4,1,65,38,0
20931,36,2,207568,0,9,2,2,0,4,1,50,38,0
